text,conclusi,percent
"RT @anne_sharahM: @PHIXOVotingTeam @weareoneEXO @B_hundred_Hyun @LAY_zhang_ I really love how phixo chants, we sing the song together + all…
",POSITIVE,76.83541774749756
"RT @CNN: Leicester City owner and retail magnate Vichai Srivaddhanaprabha dies at 60 https://t.co/6BjsV2RTCL https://t.co/EpJvB1aKNd
",POSITIVE,76.30241513252258
"RT @minesaowalak: อย่างน้อยพิ้โค่ก็ได้ทำให้เลาลับลู้นะว่าผู้ชายของเรานั้นหลายคนเลยวัยรุ่นไปหน่อยนึงแล้ว 5555555 เป็นอีกมุมนึงของเอ็กโซที่น่…
",POSITIVE,75.79905986785889
"RT @FaktaEXO_ID: WOW! 15 menit doang berhasil dapet 200 reply, melebihi target! Dukungan Erina luarbiasa 🤗#TEMPO_LAY @LAY_zhang_ #EXO…
",POSITIVE,75.79525709152222
"RT @elchiringuitotv: 🖐¡DESATADOS!🖐 La AFICIÓN del Barça, MÁS EUFÓRICA que NUNCA tras la 'MANITA' al Madrid. La ENCUESTA de @uri_mora en #Ch…
",POSITIVE,73.00949096679688
"RT @TeddyGusnaidi: Kalian tuduh Jokowi anak PKI, walau kalian tidak bisa membuktikannya. Sedangkan Prabowo yang jelas-jelas anak dari tokoh…
",POSITIVE,72.4912166595459
"RT @SkyNews: BREAKING: Leicester City owner Vichai Srivaddhanaprabha was on board the the helicopter which crashed outside the stadium. T…
",POSITIVE,78.31338047981262
"RT @UKMoments: Leicester City have confirmed chairman Vichai Srivaddhanaprabha was among the five people who died after his helicopter cras…
",POSITIVE,76.34801268577576
"RT @rispuddingen: ใช่เลย อี้ชิงไม่เปลี่ยนรูป profile ใน IG มานานมากๆ ออกบั้มเดี่ยว รูปทีเซอร์บั้มเดี่ยวสวยๆ ก็ไม่เปลี่ยน แต่พอเปลี่ยน รูป…
",POSITIVE,75.79905986785889
"RT @Football5star: BREAKING: Turut berduka atas wafatnya pemilik Leicester City, Vichai Srivaddhanaprabha, yang menjadi salah satu korban d…
",POSITIVE,74.16762709617615
"RT @rispuddingen: ใช่เลย อี้ชิงไม่เปลี่ยนรูป profile ใน IG มานานมากๆ ออกบั้มเดี่ยว รูปทีเซอร์บั้มเดี่ยวสวยๆ ก็ไม่เปลี่ยน แต่พอเปลี่ยน รูป…
",POSITIVE,75.79905986785889
"RT @karniilyas: Demi Sumpah Pemuda, saya harap semua yg makan di restauran Jepsng, Korea atau Eropa jika memesan makanan, minta pelayan men…
",POSITIVE,76.42925381660461
"RT @elchiringuitotv: 🖐🏼”¡UNA MANITA, UNA MANITA!”🖐🏼El Barça METE CINCO GOLES al Real Madrid y la CARA de @EduAguirre7 LO DICE TODO. ¡Las R…
",POSITIVE,73.75063300132751
"RT @Inter_br: Nossos pensamentos e orações estão com o @LCFC e as famílias do Presidente Vichai Srivaddhanaprabha e das outras quatro vítim…
",POSITIVE,75.84819793701172
"RT @news_viscabarca: Suárez se mueve a los 5 mejores goleadores del Barça de todos los tiempos después del hat-trick de El Clásico• Despu…
",POSITIVE,74.21775460243225
"@realmadrid_nl Dat werd tijd om Lopetegui te ontslagen🙈, die bakt er toch niets van en Nacho als rechtervleugel ter… https://t.co/xDDC9wzmG5
",POSITIVE,75.08850693702698
"RT @WWEXOL: [INFO] @LAY_zhang_ changed his Instagram profile photo to one of his #TEMPO_LAY teaser photos! 😍#EXO #EXO_TEMPO #EXO_DontMess…
",POSITIVE,76.50079727172852
"RT @barriepry: เสตจที่70 เป็นเสตจสุดท้ายแล้วน่า อยู่ด้วยกันมายาวนานเลย บ๊ายบายลาก่อนนะ#TheLastKoKoStop https://t.co/2r1r5sAd3k
",POSITIVE,75.79905986785889
"RT @youneshh: So Thibaut Courtois got embarrassed and let in 5 goals in the Clasico against Barcelona. Now because of that Antonio Conte wi…
",POSITIVE,83.40542912483215
"RT @Exofanbase: [FACEBOOK] 181029 EXO Facebook Update with Lay""EXO dropped teasers featuring impressive looks of LAY with a spoiler music…
",POSITIVE,74.55528974533081
"RT @LaLigaEN: An #ElClasico Legend!⚽ @LuisSuarez9 ⚽ https://t.co/L7H7PlZ4y6
",POSITIVE,75.79905986785889
"Ramos has absolutely smashed the Real Madrid manager after El Clasico ☝
",POSITIVE,75.73992013931274
